COOLCAT_20100611_135839_51_20100611_135839_564.hdf,"{'ch_1': (-1.2551802e-05, -1.7451626, 1.5160199, 2266), 'ch_102': (-1.0, -1.0, -1.0, 2313), 'ch_105': (3.813048e-05, -1.8501468, 1.7827309, 2313), 'ch_11': (2.2329934e-06, -1.1145816, 2.1323867, 2214), 'ch_113': (9.140132e-06, -2.280245, 1.8598608, 2217), 'ch_117': (-6.3438754e-05, -1.8681817, 1.9967808, 2260), 'ch_118': (-2.3800249e-06, -0.0694462, 14.400123, 2292), 'ch_119': (-1.0351778e-05, -14.66634, 0.5892431, 2270), 'ch_13': (-2.9712748e-05, -1.6395596, 0.84280956, 2313), 'ch_14': (2.2336499e-06, -2.0237193, 1.4589895, 2268), 'ch_177': (1.0, 1.0, 1.0, 2313), 'ch_178': (-7.0579415e-05, -2.3827834, 2.703932, 2283), 'ch_179': (1.0, 1.0, 1.0, 2313), 'ch_32': (0.0004748116, -0.04555696, 24.834616, 2162), 'ch_35': (-1.7857448e-06, -1.9638097, 1.9547911, 2290), 'ch_36': (1.7050414e-06, -2.034129, 1.8135227, 2291), 'ch_37': (4.262899e-05, -1.9765204, 1.6423042, 2298), 'ch_40': (1.8953022e-05, -1.7486217, 1.507586, 2280), 'ch_48': (1.2974457e-05, -2.7161825, 1.6690006, 2211), 'ch_49': (-6.6486655e-06, -1.6219473, 1.973713, 2256), 'ch_50': (1.2297268e-07, -0.1752305, 5.7067647, 2249), 'ch_54': (-2.0054786e-06, -1.7004902, 1.0702877, 2313), 'ch_55': (-1.0, -1.0, -1.0, 2313), 'ch_57': (-2.6387875e-08, -1.2065412, 0.96935153, 2313), 'ch_58': (-1.2708874595253698e-08, -1.7313021490566254, 1.731302128134471, 2313), 'ch_60': (-1.3009223e-05, -1.6403993, 0.8541526, 2313), 'ch_65': (-1.0, -1.0, -1.0, 2313), 'ch_69': (4.0056857e-06, -6.3343954, 1.7208394, 2257), 'ch_7': (-7.797443e-07, -2.0518336, 1.6922666, 2270), 'ch_70': (-6.859839e-07, -3.4102933, 3.083581, 2191), 'ch_71': (-1.0, -1.0, -1.0, 2313), 'ch_75': (-0.0002399474, -2.0510638, 2.0625129, 2207), 'ch_84': (2.9659972e-05, -1.4379045, 1.8213316, 2313), 'ch_87': (1.4117513e-05, -1.7414913, 1.6234177, 2313), 'ch_88': (1.0, 1.0, 1.0, 2313), 'ch_90': (2.6387875e-08, -1.2591854, 1.7373238, 2313), 'ch_91': (-1.1591143e-07, -2.4310334, 2.3455367, 2205), 'ch_93': (1.0, 1.0, 1.0, 2313), 'ch_95': (0.00016806438, -1.8704975, 1.223498, 2313), 'ch_99': (3.4831996e-06, -1.6954763, 1.0830404, 2313)}"
COOLCAT_20100611_140214_48_20100611_140214_483.hdf,"{'ch_119': (6.502325e-08, -1.9040453, 0.5558472, 176), 'ch_50': (-1.1219698e-08, -0.24999997, 3.9999998, 170), 'ch_58': (-2.1559702160929686e-07, -1.7222376269655202, 1.7222370770368853, 176)}"
COOLCAT_20100611_140247_48_20100611_140247_487.hdf,"{'ch_119': (-7.0069127e-06, -4.5258255, 0.2947672, 239), 'ch_50': (1.8847318e-08, -0.32883498, 6.7216105, 253), 'ch_58': (-1.4695393127322903e-07, -1.7258093107118524, 1.725808961302076, 277), 'ch_68': (5.736387e-08, -0.8929163, 1.9177339, 266)}"
COOLCAT_20100611_140333_48_20100611_140333_486.hdf,"{'ch_119': (-6.237301e-07, -6.0421066, 0.35277987, 422), 'ch_58': (-1.541442237542311e-07, -1.7282897180191585, 1.728289402412291, 460)}"
COOLCAT_20100611_140441_48_20100611_140441_483.hdf,"{'ch_119': (-4.620022e-06, -3.8967326, 0.3441828, 180), 'ch_58': (1.8329308589162284e-07, -1.7241235781371549, 1.7241240221137408, 218)}"
COOLCAT_20100611_140536_62_20100611_140536_626.hdf,"{'ch_58': (-3.5013938071823666e-10, -1.731838168939002, 1.731838168939002, 8145)}"
COOLCAT_20100611_142722_48_20100611_142722_485.hdf,"{'ch_119': (-2.4378694e-06, -5.1199117, 0.23040028, 302), 'ch_50': (0.0, -1.925682, 1.0875483, 340), 'ch_58': (1.0465646231991474e-08, -1.726964000600206, 1.726964000600206, 340), 'ch_64': (1.1387156e-08, -2.6604643, 2.2174003, 335)}"
COOLCAT_20100611_163535_62_20100611_163535_626.hdf,"{'ch_226': (-4.8409863e-09, -3.7149482, 3.7899146, 1576), 'ch_50': (-9.501114e-09, -0.7375417, 4.3800673, 1606), 'ch_58': (-9.143167452169495e-09, -1.7310423445567198, 1.7310423163721262, 1717), 'ch_64': (0.0, -1.959482, 3.4341385, 1674), 'ch_68': (1.8849647e-08, -2.70471, 3.1982524, 1619)}"
COOLCAT_20100611_164654_57_20100611_164654_576.hdf,"{'ch_58': (2.5662294292921966e-08, -1.7298762038276647, 1.7298762646228618, 796), 'ch_64': (-1.9290505e-08, -2.9798434, 2.7365415, 791), 'ch_91': (3.9326775e-08, -2.109227, 2.0366225, 776)}"
COOLCAT_20100611_164817_48_20100611_164817_482.hdf,"{'ch_119': (3.4291509e-06, -8.157486, 1.3818911, 3275), 'ch_58': (1.3019748416925979e-08, -1.7315280690716306, 1.7315280982856003, 3313), 'ch_64': (5.63922e-08, -2.4532387, 2.31448, 3247), 'ch_90': (-3.6845854e-08, -1.1296386, 1.7509228, 3313), 'ch_91': (-1.907945e-08, -0.6611713, 2.3522174, 3199)}"
COOLCAT_20100611_174442_47_20100611_174442_478.hdf,"{'ch_119': (-1.1387156e-07, -1.5898664, 0.6651245, 134), 'ch_58': (-1.428434603900796e-07, -1.7191730732423842, 1.7191727120909939, 134), 'ch_64': (5.5879354e-09, -3.4729922, 2.5343456, 128)}"
COOLCAT_20100611_174716_84_20100611_174716_841.hdf,"{'ch_50': (0.0, -0.8196493, 1.6079351, 451), 'ch_58': (1.0468456583186744e-07, -1.7282144839780678, 1.7282146985814277, 451), 'ch_64': (-4.425403e-08, -3.0258482, 4.525968, 431)}"
COOLCAT_20100611_175035_02_20100611_175035_027.hdf,"{'ch_119': (3.2697405e-06, -1.6391991, 1.2451203, 1400), 'ch_226': (-2.4105512e-08, -3.4246206, 2.615818, 1266), 'ch_50': (0.0, -0.8747631, 1.7436168, 1438), 'ch_58': (-2.248991003751179e-08, -1.7308467626333812, 1.7308467289804255, 1438), 'ch_64': (-6.483905e-08, -1.7036072, 2.4200957, 1412), 'ch_68': (-4.5685e-08, -2.508597, 2.7670457, 1336)}"
COOLCAT_20100611_222102_47_20100611_222102_479.hdf,"{'ch_113': (1.2124584e-08, -1.4826273, 4.3022995, 2517), 'ch_119': (-2.6887733e-07, -3.6078963, 1.5740721, 2724), 'ch_226': (1.7189773e-08, -7.8435564, 5.3893566, 2663), 'ch_50': (0.0, -0.560564, 4.161866, 2644), 'ch_58': (-5.074866831377331e-10, -1.7314238213530813, 1.7314238213530813, 2762), 'ch_64': (-4.2416946e-08, -2.480586, 3.5427728, 2698), 'ch_68': (-3.5266847e-08, -3.4751656, 4.058406, 2596), 'ch_91': (0.0, -1.8929648, 1.2916632, 2762)}"
COOLCAT_20100611_223838_98_20100611_223838_985.hdf,"{'ch_113': (-1.0380129e-08, -0.9877609, 2.4738305, 1470), 'ch_119': (3.5693074e-07, -1.5548466, 1.2815537, 1539), 'ch_226': (0.0, -3.5177495, 3.161071, 1460), 'ch_50': (1.9351667e-08, -1.4025711, 1.5974991, 1577), 'ch_58': (4.0065912929376357e-08, -1.73095279543851, 1.7309528874986528, 1577), 'ch_64': (-7.8958806e-08, -2.3153958, 2.5275137, 1546), 'ch_68': (4.1101114e-08, -2.2053778, 2.4144285, 1485), 'ch_91': (3.0743028e-08, -2.4523952, 2.202073, 1489)}"
COOLCAT_20100611_224906_48_20100611_224906_480.hdf,"{'ch_113': (1.0546112e-07, -1.4481832, 3.7414038, 261593), 'ch_119': (-1.1423398e-06, -3.0041494, 1.1722974, 255128), 'ch_226': (2.216453e-08, -4.4566154, 4.273681, 262147), 'ch_50': (1.11391174e-07, -1.2958678, 2.0106416, 279447), 'ch_58': (4.827057744927163e-11, -1.7320446253231416, 1.7320446254958706, 280167), 'ch_64': (2.7803488e-08, -2.2779646, 2.4229248, 272209), 'ch_68': (2.4974312e-07, -1.8067302, 2.0519452, 277629), 'ch_90': (4.525296e-09, -3.216057, 2.9783583, 269751), 'ch_91': (-1.9928277e-09, -0.6325642, 5.5366244, 260333)}"
COOLCAT_20100612_055041_00_20100612_055041_007.hdf,"{'ch_119': (3.2885322e-07, -1.6079583, 0.7110455, 116), 'ch_58': (-2.157910393975481e-07, -1.717183364386495, 1.7171829471904856, 116), 'ch_64': (-3.4940655e-08, -1.9568993, 1.5508319, 116), 'ch_90': (1.9777906e-08, -1.9685522, 1.9527087, 110)}"
COOLCAT_20100612_061405_84_20100612_061405_842.hdf,"{'ch_119': (7.1984357e-07, -4.7710614, 1.1883758, 1611), 'ch_226': (-3.8900673e-08, -2.7900987, 3.1225529, 1569), 'ch_50': (-1.9085414e-08, -0.6322399, 2.1658933, 1599), 'ch_58': (2.2940014160204745e-08, -1.7310007385930823, 1.7310007972867725, 1649), 'ch_64': (-2.8574512e-08, -2.6931238, 5.050312, 1602), 'ch_68': (-9.700438e-09, -2.4984674, 2.8404856, 1573), 'ch_90': (0.0, -1.9100394, 1.4959022, 1649), 'ch_91': (3.7792667e-08, -2.1590297, 1.5099081, 1615)}"
COOLCAT_20100612_062257_48_20100612_062257_485.hdf,"{'ch_113': (5.117802e-08, -1.2883776, 2.1585026, 131112), 'ch_119': (-5.888901e-07, -1.4006332, 3.9229198, 125617), 'ch_226': (-3.7660426e-09, -3.201242, 3.1289449, 125602), 'ch_50': (1.1010055e-08, -2.0234046, 1.4713635, 133046), 'ch_58': (4.818047486130451e-10, -1.7320378662209919, 1.7320378673056869, 133843), 'ch_64': (-1.3539696e-07, -3.1472409, 2.7571301, 122614), 'ch_68': (9.738134e-08, -2.1032114, 2.1247509, 130367), 'ch_90': (-5.945948e-08, -2.3566825, 2.3454978, 127286), 'ch_91': (4.760647e-08, -3.759287, 6.611129, 133336)}"
COOLCAT_20100612_183333_48_20100612_183333_484.hdf,"{'ch_113': (1.6403385e-07, -1.6220617, 2.041886, 79627), 'ch_119': (4.162753e-07, -1.6165421, 2.5304363, 75657), 'ch_226': (6.5419252e-09, -4.3531675, 4.2645736, 75805), 'ch_50': (0.0, -1.0767187, 1.5031581, 79933), 'ch_58': (-3.559560162919481e-13, -1.7320291389220732, 1.7320291389220732, 79933), 'ch_63': (-1.2099075e-06, -4.197238, 2.322903, 76325), 'ch_64': (-8.036534e-08, -2.0204422, 2.0595376, 78985), 'ch_68': (-7.825912e-08, -1.9180175, 2.077483, 78966), 'ch_90': (-2.8698842e-08, -2.2100341, 4.097658, 71246), 'ch_91': (-5.1343893e-08, -0.5295984, 2.770037, 74297)}"
COOLCAT_20100612_203327_49_20100612_203327_544.hdf,"{'ch_1': (5.046141e-06, -1.5848694, 1.0062745, 103), 'ch_102': (-1.0, -1.0, -1.0, 103), 'ch_105': (-0.00020126216, -2.3921788, 0.67818093, 97), 'ch_106': (1.0, 1.0, 1.0, 103), 'ch_11': (-2.0624364e-06, -1.4321994, 1.3776411, 103), 'ch_110': (1.0, 1.0, 1.0, 103), 'ch_111': (1.0, 1.0, 1.0, 103), 'ch_113': (1.3217185e-06, -0.7612736, 1.5935032, 103), 'ch_117': (-2.7383414e-06, -0.75537586, 1.7592103, 103), 'ch_118': (1.0, 1.0, 1.0, 103), 'ch_119': (1.8286474e-07, -1.317784, 0.7645989, 103), 'ch_120': (-1.0, -1.0, -1.0, 103), 'ch_13': (1.3545879e-05, -1.3924717, 1.873395, 103), 'ch_14': (-2.1959971e-05, -1.1132964, 1.6039375, 103), 'ch_177': (1.0, 1.0, 1.0, 103), 'ch_178': (1.0, 1.0, 1.0, 102), 'ch_179': (5.810006e-07, -0.84656113, 1.1812495, 103), 'ch_218': (-1.0, -1.0, -1.0, 103), 'ch_35': (6.9672647e-06, -1.3241801, 2.2781785, 92), 'ch_36': (8.563524e-05, -1.4029672, 1.6135964, 86), 'ch_37': (3.514409e-05, -1.7644024, 1.8364906, 100), 'ch_40': (-1.5899974e-05, -1.4741813, 1.0149833, 103), 'ch_49': (-2.0909656e-05, -1.8397869, 0.9932082, 103), 'ch_51': (1.0, 1.0, 1.0, 103), 'ch_54': (6.4954016e-05, -1.8916056, 1.7616831, 103), 'ch_55': (0.00037456077, -2.0272129, 0.49357152, 92), 'ch_57': (-7.741305e-06, -0.6324633, 1.5811311, 98), 'ch_58': (1.642216891362125e-07, -1.7153154592407154, 1.7153159290972149, 103), 'ch_59': (2.9955329e-05, -0.70161647, 2.7013688, 97), 'ch_60': (-4.1734825e-06, -1.3922406, 1.8792503, 103), 'ch_63': (-5.908383e-07, -1.8053812, 1.8407795, 103), 'ch_65': (1.0, 1.0, 1.0, 103), 'ch_69': (-4.1896857e-07, -1.222059, 1.4276834, 103), 'ch_7': (4.472384e-06, -2.704865, 0.8467064, 97), 'ch_70': (1.8863888e-07, -0.843136, 2.1825266, 91), 'ch_71': (1.0, 1.0, 1.0, 103), 'ch_75': (-0.00036889434, -2.0579522, 2.0281575, 100), 'ch_76': (-9.953397e-08, -0.8131978, 1.2297136, 103), 'ch_88': (-1.0, -1.0, -1.0, 103), 'ch_90': (-5.5553844e-08, -1.9643242, 1.8245406, 103), 'ch_91': (-3.726737e-07, -1.780399, 1.4430962, 103), 'ch_95': (-6.9210832e-06, -1.8292177, 1.6142836, 103), 'ch_99': (6.5587e-05, -1.5231439, 1.1111126, 98)}"
COOLCAT_20100612_203336_76_20100612_203336_814.hdf,"{'ch_1': (-2.6712366e-06, -2.0625522, 2.3612106, 42225), 'ch_102': (0.00020847438, -1.7157315, 1.7289362, 43761), 'ch_105': (-3.448143e-07, -3.3313847, 1.9580523, 40358), 'ch_106': (-5.5789545e-08, -1.7887374, 1.4095445, 43761), 'ch_11': (-1.2605713e-05, -15.010505, 3.262353, 43417), 'ch_110': (8.5358005e-07, -1.7898306, 1.4089472, 43761), 'ch_111': (-8.368432e-08, -1.789829, 1.4089473, 43761), 'ch_113': (-6.6174216e-08, -1.4655067, 2.1052854, 43350), 'ch_117': (2.4235327e-08, -2.7777076, 2.3425887, 40295), 'ch_119': (1.7675137e-06, -1.3205931, 2.5082388, 43648), 'ch_13': (1.3438934e-06, -3.7924693, 1.3715588, 39240), 'ch_14': (1.376674e-06, -4.0383244, 1.130735, 39015), 'ch_177': (1.0, 1.0, 1.0, 43761), 'ch_178': (-0.00053959637, -12.293049, 0.080810726, 41677), 'ch_226': (-1.1789392e-08, -4.0984664, 3.9570823, 41417), 'ch_32': (3.4728993e-07, -1.9361286, 1.2396216, 43761), 'ch_35': (3.5405702e-07, -3.4121988, 1.4514495, 39994), 'ch_36': (-5.917097e-07, -4.528132, 1.3534806, 40435), 'ch_37': (1.411559e-06, -2.1092942, 1.2273031, 42872), 'ch_38': (2.6500034e-08, -1.5421115, 1.2584947, 43761), 'ch_39': (-5.017791e-08, -3.0277236, 1.3921975, 38924), 'ch_40': (-3.002735e-06, -4.0464134, 1.1473786, 42767), 'ch_41': (-1.5743252e-08, -2.1680648, 1.0151958, 42646), 'ch_42': (4.5329006e-08, -1.9611099, 0.92678535, 43761), 'ch_43': (-2.2884596e-07, -2.1852076, 1.0406104, 42540), 'ch_48': (-7.341655e-08, -3.6672816, 1.2949553, 39905), 'ch_49': (5.193048e-08, -2.038678, 1.999469, 43487), 'ch_50': (2.3710557e-08, -1.5129668, 1.1754985, 43761), 'ch_51': (2.406388e-06, -6.89464, 0.24761908, 40785), 'ch_54': (3.154781e-07, -2.0555558, 1.5794735, 43337), 'ch_55': (9.977507e-07, -2.0249262, 1.6978931, 43555), 'ch_57': (-5.460444e-07, -2.442793, 0.83641106, 42587), 'ch_58': (2.3905488695877042e-11, -1.7320112282159632, 1.7320112282159632, 43761), 'ch_59': (-2.0084236e-07, -1.9269636, 1.279933, 43761), 'ch_60': (1.0401345e-06, -3.626898, 1.0741323, 39433), 'ch_63': (-2.2315761e-07, -3.670668, 1.2119662, 39385), 'ch_64': (1.3778012e-07, -2.0937529, 2.1861863, 42527), 'ch_65': (1.0, 1.0, 1.0, 43761), 'ch_68': (2.5503338e-08, -2.039707, 2.0956752, 43078), 'ch_69': (4.8132033e-06, -3.6579916, 3.4599688, 43587), 'ch_7': (1.8665279e-06, -4.6034126, 1.5024449, 39763), 'ch_70': (-1.6905549e-06, -2.410944, 2.4669182, 42855), 'ch_71': (1.0, 1.0, 1.0, 43761), 'ch_75': (-2.1813282e-06, -5.357855, 0.4091702, 40656), 'ch_84': (-4.059538e-07, -2.0052102, 2.2611313, 42098), 'ch_86': (-1.1683306e-06, -2.661739, 0.37569314, 42211), 'ch_87': (-2.386432e-07, -2.0136847, 2.1628792, 42456), 'ch_88': (1.1157909e-07, -1.7827892, 1.411644, 43761), 'ch_9': (-3.1094067e-05, -1.7471251, 1.9711668, 43673), 'ch_90': (-8.632324e-08, -3.0967631, 3.2131402, 39595), 'ch_91': (-2.3176991e-08, -2.3347895, 2.1625993, 42135), 'ch_94': (1.4848628e-06, -13.0209465, 0.07680082, 43489), 'ch_95': (1.9557163e-07, -2.9002213, 1.6648072, 39947), 'ch_98': (-2.6445042e-08, -5.0005393, 0.38637072, 36928), 'ch_99': (1.6469704e-07, -2.6249878, 2.5429869, 40964)}"
COOLCAT_20100612_213923_48_20100612_213923_485.hdf,"{'ch_113': (-2.5345923e-08, -1.5208198, 2.0320857, 84283), 'ch_119': (-1.8204355e-06, -1.3316089, 1.7813971, 84490), 'ch_226': (-1.3765431e-08, -3.9495249, 3.8042247, 79811), 'ch_50': (-6.930973e-08, -1.60641, 1.2468927, 84539), 'ch_58': (3.8139651012930747e-10, -1.7320303191220467, 1.73203031969448, 84539), 'ch_63': (-4.6725776e-07, -8.538111, 2.1184425, 73770), 'ch_64': (1.243169e-07, -2.136452, 2.0915306, 82482), 'ch_68': (-1.15312695e-07, -2.0706859, 2.1315398, 82571), 'ch_90': (-3.8937195e-08, -2.0397286, 2.075166, 83079), 'ch_91': (-1.5947617e-08, -2.2091084, 3.2096477, 84199)}"
COOLCAT_20100612_234626_48_20100612_234626_482.hdf,"{'ch_113': (-6.3052845e-08, -1.3185205, 1.6327548, 968), 'ch_119': (2.2313927e-06, -8.751499, 0.33068582, 930), 'ch_58': (2.2362451372753055e-08, -1.7302623998710795, 1.7302624498638115, 968), 'ch_64': (4.4554305e-08, -2.1579835, 2.2545123, 899)}"
COOLCAT_20100612_235043_62_20100612_235043_627.hdf,"{'ch_113': (4.6214975e-08, -1.4746894, 2.084089, 34998), 'ch_50': (-2.7699972e-08, -1.3221903, 1.7644273, 35255), 'ch_58': (7.142346640397204e-10, -1.7320017367841825, 1.7320017381552038, 35297), 'ch_63': (-1.3918681e-07, -2.082061, 1.1426711, 35081), 'ch_64': (2.1004958e-08, -2.010273, 1.8213075, 34869), 'ch_68': (-6.6452806e-08, -4.148213, 3.9657457, 34902), 'ch_90': (-4.841727e-08, -1.5794611, 1.5513284, 35297), 'ch_91': (-3.4583763e-08, -1.1632081, 1.6401466, 35297)}"
COOLCAT_20100613_004400_47_20100613_004400_478.hdf,"{'ch_113': (-1.8638483e-08, -1.7069253, 2.0809233, 59763), 'ch_119': (9.602891e-07, -1.2753689, 2.6977766, 56949), 'ch_226': (-5.3503e-09, -4.5092173, 4.715175, 57039), 'ch_50': (-8.128267e-09, -0.7860983, 1.730743, 60072), 'ch_58': (3.218628956084479e-13, -1.7320219748945618, 1.7320219748945618, 60072), 'ch_64': (-2.8788714e-08, -1.7748706, 2.1017427, 59363), 'ch_68': (1.3227705e-08, -1.8249512, 2.4029126, 57389), 'ch_90': (-6.019352e-08, -2.3709044, 2.3795552, 56783), 'ch_91': (-1.6468725e-08, -2.00954, 2.0641034, 59298)}"
COOLCAT_20100613_021633_64_20100613_021633_643.hdf,"{'ch_113': (-9.656558e-09, -1.7085419, 2.0441556, 139053), 'ch_119': (3.7753891e-06, -2.2700515, 2.395923, 134894), 'ch_226': (6.7041106e-09, -4.045961, 4.0999503, 130872), 'ch_50': (-8.9527745e-08, -1.205414, 1.3115451, 139417), 'ch_58': (-5.4801245128374905e-11, -1.7320383841416287, 1.7320383841416287, 139417), 'ch_64': (-7.503599e-08, -2.0496762, 2.099284, 138280), 'ch_68': (-9.457927e-08, -1.91173, 2.1084373, 137456), 'ch_90': (6.7310495e-08, -3.0957046, 3.6720169, 134202), 'ch_91': (0.0, -0.53709215, 6.9844227, 129237)}"
COOLCAT_20100613_054633_48_20100613_054633_484.hdf,"{'ch_58': (-1.5315404048742309e-06, -1.6845898523532408, 1.684587162818871, 36)}"
COOLCAT_20100613_062956_48_20100613_062956_480.hdf,"{'ch_113': (-7.851864e-08, -1.0464232, 2.9887772, 4664), 'ch_119': (-4.2230266e-07, -3.6848326, 1.8090278, 4914), 'ch_226': (-4.0110727e-08, -3.6416411, 3.1409993, 4565), 'ch_50': (2.541543e-08, -0.77184755, 2.2052805, 4803), 'ch_58': (-8.659391070290386e-09, -1.7317010835984403, 1.7317010640536343, 4952), 'ch_63': (4.992651e-08, -2.0439854, 1.3521272, 4890), 'ch_64': (2.4932662e-08, -1.9256293, 2.2213297, 4896), 'ch_68': (0.0, -2.0596693, 2.145945, 4861), 'ch_91': (5.156085e-08, -2.2515914, 1.5171872, 4735)}"
COOLCAT_20100613_063815_48_20100613_063815_485.hdf,"{'ch_119': (-3.5222063e-06, -10.3110485, 0.80850565, 2478), 'ch_58': (-6.184566773559862e-09, -1.7313625360526517, 1.7313625168185727, 2516), 'ch_90': (4.8517613e-08, -1.3447068, 1.3733418, 2516), 'ch_91': (0.0, -1.985666, 1.6288805, 2516)}"
COOLCAT_20100613_065450_84_20100613_065450_842.hdf,"{'ch_58': (1.5076988030793924e-06, -1.6818342455818642, 1.6818370934573812, 34)}"
COOLCAT_20100613_065453_91_20100613_065453_992.hdf,"{'ch_1': (-8.406462e-06, -2.0045054, 1.3983383, 81), 'ch_105': (-1.91171e-06, -1.6514466, 0.60700154, 82), 'ch_106': (1.0, 1.0, 1.0, 82), 'ch_11': (-1.1217304e-05, -1.491556, 1.2881411, 82), 'ch_110': (1.0, 1.0, 1.0, 82), 'ch_111': (1.0, 1.0, 1.0, 82), 'ch_113': (2.1922153e-05, -1.0858312, 1.462197, 82), 'ch_117': (-1.0289797e-05, -1.1316849, 1.317512, 82), 'ch_118': (-1.0, -1.0, -1.0, 82), 'ch_119': (6.724627e-08, -0.84771407, 2.1699502, 78), 'ch_120': (3.6547824e-06, -0.8629453, 1.1588209, 82), 'ch_13': (-2.7359267e-06, -1.9793695, 1.4880897, 81), 'ch_14': (-2.3692846e-05, -1.8465558, 1.0690212, 80), 'ch_177': (1.0, 1.0, 1.0, 82), 'ch_178': (0.0002307078, -3.3486917, 4.6640673, 78), 'ch_179': (1.0, 1.0, 1.0, 76), 'ch_218': (-1.0, -1.0, -1.0, 82), 'ch_31': (-3.0529208e-07, -1.081533, 1.2720678, 82), 'ch_36': (1.0801525e-06, -1.5887237, 0.685481, 82), 'ch_37': (-5.23219e-05, -1.8927752, 1.7260157, 76), 'ch_39': (6.1058415e-08, -0.624364, 1.6016296, 82), 'ch_40': (-1.1581183e-05, -1.8220103, 1.5015053, 80), 'ch_42': (9.573378e-05, -0.90666896, 1.1029177, 82), 'ch_48': (-8.300499e-06, -1.5017061, 1.262783, 81), 'ch_49': (2.3720688e-05, -1.6025593, 1.8246096, 76), 'ch_54': (-6.6437374e-06, -1.9481173, 1.5383823, 82), 'ch_55': (-2.064356e-07, -1.8439698, 1.1774856, 82), 'ch_57': (1.288749e-07, -0.37535292, 4.820707, 74), 'ch_58': (2.1592744432583145e-08, -1.711055464015413, 1.711055464015413, 82), 'ch_60': (-8.046627e-06, -1.9699559, 1.4991347, 80), 'ch_63': (-2.3260348e-08, -1.5223998, 1.9941293, 82), 'ch_65': (1.0, 1.0, 1.0, 82), 'ch_69': (-8.5336404e-07, -1.8340493, 0.8760173, 82), 'ch_70': (7.181633e-07, -1.7167243, 1.5624778, 82), 'ch_71': (1.0, 1.0, 1.0, 82), 'ch_75': (-7.6266784e-05, -1.9195113, 2.2560098, 79), 'ch_81': (-6.9781045e-08, -1.13842, 1.4546477, 82), 'ch_88': (1.0, 1.0, 1.0, 82), 'ch_90': (6.6291994e-07, -1.9553843, 0.51140904, 82), 'ch_91': (-1.7881393e-07, -2.113605, 1.150165, 80), 'ch_93': (1.0, 1.0, 1.0, 82), 'ch_95': (-3.5355731e-06, -1.5377753, 1.8535284, 82), 'ch_99': (-4.3028595e-05, -1.7517436, 1.3330121, 80)}"
COOLCAT_20100613_065501_29_20100613_065501_372.hdf,"{'ch_105': (0.0026988585, -0.70440537, 1.4169073, 18), 'ch_11': (8.094311e-05, -0.7070259, 1.4142946, 18), 'ch_113': (1.0, 1.0, 1.0, 18), 'ch_114': (1.0, 1.0, 1.0, 18), 'ch_119': (-1.0, -1.0, -1.0, 18), 'ch_13': (4.883607e-05, -1.3999512, 1.0000489, 18), 'ch_177': (1.0, 1.0, 1.0, 18), 'ch_179': (-1.05963814e-07, -1.8708287, 0.53452235, 18), 'ch_31': (-6.6227384e-09, -0.77069515, 1.8373371, 18), 'ch_35': (3.4372013e-06, -0.8944238, 1.1180375, 18), 'ch_36': (-2.7285681e-05, -0.8944545, 1.1180067, 18), 'ch_37': (-7.834699e-06, -1.9896824, 1.1873786, 18), 'ch_39': (1.9868214e-07, -0.7071066, 1.4142138, 18), 'ch_41': (5.996227e-06, -0.39222628, 2.5495157, 15), 'ch_48': (7.814831e-06, -1.4694083, 1.9805251, 18), 'ch_49': (3.472146e-05, -1.9726948, 1.9549918, 17), 'ch_50': (-2.3179584e-08, -0.7905695, 1.5811388, 18), 'ch_54': (-5.5631e-05, -0.7977797, 1.2535107, 18), 'ch_55': (1.0, 1.0, 1.0, 18), 'ch_57': (7.947286e-08, -1.1097724, 1.7094594, 18), 'ch_58': (-7.479598838437221e-07, -1.6383570594680934, 1.6383543668125116, 18), 'ch_60': (3.3537548e-05, -1.3735721, 1.0989181, 18), 'ch_69': (-1.0585785e-05, -0.7071173, 1.4142029, 15), 'ch_70': (3.267737e-06, -0.73854566, 1.3540096, 17), 'ch_75': (7.575088e-05, -1.8038329, 1.2996658, 18), 'ch_9': (0.00017261505, -0.70693415, 1.4143862, 18), 'ch_90': (-3.973643e-08, -1.1070352, 1.1230211, 18), 'ch_91': (1.9868214e-07, -1.2075833, 0.91001296, 18), 'ch_93': (-1.0, -1.0, -1.0, 18), 'ch_95': (-2.7603573e-05, -1.5801591, 1.4672374, 18), 'ch_99': (-0.00021835168, -1.1182523, 0.8942088, 18)}"
COOLCAT_20100613_065525_47_20100613_065525_479.hdf,"{'ch_114': (0.0, -2.2803507, 0.43852898, 62), 'ch_58': (-5.877189159757574e-07, -1.709701418760433, 1.7097001616949736, 77), 'ch_63': (-2.0126244e-08, -1.9821247, 1.5672612, 77)}"
COOLCAT_20100613_065542_48_20100613_065542_485.hdf,"{'ch_119': (1.5464988e-07, -1.3853409, 0.7727375, 111), 'ch_50': (1.5631014e-07, -0.29814228, 3.3541024, 98), 'ch_58': (2.199589771404412e-07, -1.7165161920272738, 1.7165166280173894, 111), 'ch_63': (-8.830318e-09, -1.4829311, 1.9612958, 108)}"
COOLCAT_20100613_065623_48_20100613_065623_482.hdf,"{'ch_119': (-2.6199845e-09, -1.1809322, 0.9174237, 91), 'ch_50': (-3.1881555e-08, -0.8968709, 2.2728918, 86), 'ch_58': (-2.1623558303636453e-07, -1.7131209481786962, 1.713120416356046, 91), 'ch_63': (2.4109744e-08, -1.8088118, 1.6347016, 89)}"
